3191
3227
3199
3040
2768
2452
2101
1722
1395
1132
930
880
936
1081
1349
1675
2035
2395
2742
2995
3172
3250
3196
3061
2820
2489
2145
1777
1422
1156
945
882
924
1060
1312
1638
1986
2365
2704
2956
3161
3250
3211
3086
2840
2530
2185
1823
1456
1176
985
867
911
1047
1268
1599
1942
2319
2669
2946
3140
3243
3218
3101
2884
2553
2226
1863
1487
1210
1003
880
897
1029
1235
1562
1904
2274
2629
2904
3126
3237
3228
3119
2915
2605
2273
1905
1532
1245
1021
887
897
986
1221
1522
1865
2230
2590
2873
3106
3230
3226
3142
2945
2637
2316
1947
1584
1260
1042
907
867
989
1193
1464
1830
2193
2541
2860
3081
3218
3245
3143
2967
2697
2331
1987
1624
1296
1061
918
876
974
1151
1447
1792
2133
2509
2825
3052
3211
3253
3152
2998
2732
2378
2031
1661
1333
1087
907
876
959
1132
1407
1749
2102
2472
2794
3031
3199
3256
3167
3023
2768
2420
2070
1706
1370
1100
942
861
939
1117
1358
1707
2081
2423
2763
3019
3183
3251
3188
3044
2797
2453
2114
1746
1386
1133
953
860
928
1091
1333
1671
2038
2377
2729
3001
3158
3251
3220
3053
2825
2503
2137
1777
1442
1149
961
886
913
1063
1316
1637
1973
2356
2696
2951
3164
3252
3197
3088
2860
2531
2192
1813
1465
1184
964
883
915
1029
1285
1598
1950
2325
2653
2939
3146
3225
3229
3106
2862
2575
2231
1845
1501
1216
983
893
910
1006
1255
1562
1897
2282
2627
2908
3128
3221
3236
3125
2891
2621
2275
1886
1548
1241
1004
898
898
991
1211
1523
1875
2221
2594
2898
3095
3235
3237
3136
2940
2637
2309
1944
1566
1268
1039
889
888
993
1183
1488
1823
2191
2554
2841
3088
3222
3234
3158
2967
2670
2353
1982
1599
1303
1056
899
874
968
1170
1443
1795
2136
2511
2831
3057
3211
3250
3151
2991
2723
2368
2020
1660
1327
1069
918
884
964
1132
1420
1758
2105
2486
2805
3033
3204
3253
3172
3012
2759
2413
2064
1700
1353
1105
935
863
938
1117
1367
1714
2086
2429
2772
3022
3178
3250
3193
3035
2786
2467
2096
1738
1379
1129
955
871
931
1093
1333
1675
2044
2388
2735
3003
3158
3252
3212
3042
2819
2504
2133
1775
1417
1144
966
863
913
1076
1307
1626
2001
2371
2685
2979
3161
3238
3218
3080
2846
2541
2165
1816
1470
1168
974
890
893
1049
1292
1588
1960
2331
2652
2953
3151
3231
3227
3106
2857
2579
2227
1842
1503
1212
977
885
896
1031
1248
1545
1908
2287
2632
2923
3126
3225
3217
3114
2909
2614
2266
1890
1518
1227
1012
898
896
1001
1207
1519
1877
2247
2604
2872
3110
3233
3220
3141
2939
2630
2302
1939
1559
1269
1033
888
887
995
1181
1491
1832
2200
2560
2844
3091
3224
3233
3156
2964
2664
2350
1983
1606
1299
1058
894
886
977
1154
1458
1795
2159
2523
2811
3071
3215
3226
3172
2991
2700
2386
2017
1645
1333
1061
922
887
941
1143
1424
1744
2127
2489
2785
3052
3203
3230
3187
3017
2737
2427
2053
1687
1368
1100
930
880
936
1106
1382
1720
2064
2449
2774
3009
3189
3255
3184
3039
2780
2459
2102
1717
1398
1129
937
882
934
1085
1355
1681
2035
2395
2741
2994
3172
3253
3195
3062
2819
2482
2135
1776
1421
1147
960
882
899
1072
1323
1624
1998
2369
2684
2980
3164
3230
3221
3081
2840
2544
2179
1814
1473
1164
981
876
904
1051
1273
1596
1958
2312
2663
2948
3126
3245
3235
3085
2883
2585
2204
1852
1511
1191
991
896
886
1028
1254
1545
1915
2275
2628
2919
3104
3238
3238
3102
2915
2619
2247
1900
1551
1227
2049
1660
1347
1095
928
877
955
1110
1396
1732
2090
2458
2785
3011
3197
3255
3173
3029
2776
2420
2077
1712
1384
1101
946
866
925
1108
1349
1690
2063
2406
2755
3019
3163
3251
3204
3031
2802
2485
2105
1753
1416
1122
954
882
905
1076
1340
1641
2026
2391
2707
2989
3162
3242
3214
3059
2831
2516
2158
1788
1452
1154
957
882
918
1044
1308
1622
1976
2354
2686
2948
3158
3253
3207
3090
2860
2545
2203
1813
1482
1194
968
879
910
1024
1268
1584
1946
2290
2656
2943
3122
3241
3236
3093
2891
2595
2229
1871
1509
1211
1005
894
884
1013
1245
1553
1901
2278
2603
2916
3129
3217
3239
3133
2907
2627
2264
